ticker,name,year,month,day,text_file_name,future_2,future_3,future_4,future_5,future_6,future_7,future_8,future_9,future_10,future_11,future_12,future_13,future_14,future_15,future_16,future_17,future_18,future_19,future_20,future_21,future_22,future_23,future_24,future_25,future_26,future_27,future_28,future_29,future_30,past_2,past_3,past_4,past_5,past_6,past_7,past_8,past_9,past_10,past_11,past_12,past_13,past_14,past_15,past_16,past_17,past_18,past_19,past_20,past_21,past_22,past_23,past_24,past_25,past_26,past_27,past_28,past_29,past_30,cate,day_earnings
CELG,Celgene Corp.,2017,10,26,Celgene Corp._20171026,-3.756648770442337,-3.951315696175977,-4.0750126896390295,-4.01072688094484,-3.9904274344858943,-4.018258987243343,-4.081486824710439,-4.122427412531936,-4.168285625455302,-4.21330247973139,-4.222049817177806,-4.169771895803391,-4.171158611671923,-4.095812836386649,-4.125366080767578,-4.14029241433364,-4.155474010690092,-4.181012970583216,-4.197970098285287,-4.203459700904623,-4.224467032717271,-4.236123571845983,-4.204580795571688,-4.211089245601942,-4.229542141137006,-4.248191920580674,-4.264327267954103,-4.2800216701155325,-4.216517180602417,-5.287628710408157,-4.571950698157009,-3.09239105832619,-3.1816070809952897,-3.2633621212196027,-3.269315766174995,-3.3190437651100155,-3.3778959453564745,-3.4278417866384934,-3.467281368729416,-3.4992103562122647,-3.5326123035383707,-3.568418534259622,-3.5575967508155224,-3.5800634160732017,-3.6046776362995767,-3.6271271894550456,-3.617372693894215,-3.641104134768324,-3.6649616589352223,-3.68820519192653,-3.701965751272061,-3.720800487026025,-3.740622482049341,-3.7548897758281,-3.7696056430566047,-3.78304283593835,-3.792103446046284,-3.809037889510173,test,2017-10-26
alxn,Alexion Pharmaceuticals,2017,10,26,Alexion Pharmaceuticals_20171026,-4.322836491029092,-3.3507730527946906,-3.4764849316617528,-3.561082662022492,-3.5290007381026536,-3.60263761495621,-3.622100385723076,-3.674993536206391,-3.7032075828631226,-3.750337971131242,-3.7901316134606393,-3.79465426909532,-3.8190718209981833,-3.8478238298389336,-3.867700472205709,-3.8855536016321417,-3.912786503249135,-3.9386791256573455,-3.944542903855576,-3.968908291772984,-3.985177865514695,-4.007403664570721,-3.9765947466675127,-3.9967347520165752,-3.963605648437349,-3.960213596277805,-3.9735071989181967,-3.97328889008595,-3.766266953768988,-3.7981368281586687,-3.9236455853726135,-4.053539532853375,-4.0791996906607055,-4.149671954317056,-4.020982021507268,-4.066061600253222,-4.12440667474268,-4.161336246032087,-4.184678482415077,-4.113484516359971,-4.150864741458472,-4.166856852905312,-4.153284471914035,-4.177764935138595,-4.199783151291797,-4.220104014816268,-4.211704417637844,-4.2337839080964255,-4.258098638531052,-4.204776586454825,-4.213591320991895,-4.234224906484021,-4.25366323466092,-4.271972240382473,-4.290143418096535,-4.27918140114516,-4.268298487381874,-4.27749270865016,test,2017-10-26
MMC,Marsh & McLennan,2017,10,26,Marsh & McLennan_20171026,-8.923494705126174,-5.53080543457876,-4.668846910595212,-4.643818134341647,-4.444063431081611,-4.520731679671463,-4.577689068618628,-4.6342749070120695,-4.67602710892924,-4.723428191050213,-4.759275055904022,-4.783551942616753,-4.791758987531627,-4.817186616503455,-4.8194606058850304,-4.832416192254644,-4.849681581273118,-4.827081690038686,-4.844510300985887,-4.868242831976264,-4.831417981865172,-4.852857771423231,-4.871586138627572,-4.844159644034726,-4.8398551914945065,-4.8087704177007735,-4.806434525154379,-4.802239967206775,-4.815721652399319,-6.597177685171545,-6.315298871072848,-6.363615426897339,-5.608027638183081,-5.675950431561822,-5.5508373820315535,-5.6146964335528695,-5.635022762667848,-5.680948127985798,-5.728602637462747,-5.770629132365514,-5.712984204183187,-5.721040830392743,-5.708597206653128,-5.330776168526715,-5.355198080495004,-5.310440726787638,-5.336707063071522,-5.302961000958813,-5.29167398999514,-5.25554748006713,-5.27743968206559,-5.290094857267556,-5.294954776239108,-5.259192792185552,-5.2743960165097015,-5.2925733183093,-5.310087345888089,-5.28091818923121,test,2017-10-26
WM,Waste Management Inc.,2017,10,26,Waste Management Inc._20171026,-4.73050389663388,-4.9331611340310815,-4.655950207917034,-4.710560747658935,-4.801650368664182,-4.836384777421613,-4.879945421068989,-4.934798191339944,-4.952475212442472,-4.998993012397738,-4.957623921270204,-4.9943839490615884,-4.9730961364828445,-5.007191800309531,-4.930656066873059,-4.952758700028404,-4.981265691330137,-4.97966525145421,-5.002862150557768,-5.0061084855047,-4.984293524510352,-4.941975865081382,-4.963254599090294,-4.968816032263008,-4.896716796211821,-4.915283191904331,-4.933109810450169,-4.946004651510805,-4.948903407381766,-5.4486521559339245,-5.638283800533348,-5.54185171976108,-5.506162380478954,-5.597152754682843,-5.672926002743092,-5.586994067711261,-5.644897063122687,-5.664332802581567,-5.65839816107018,-5.693584523628746,-5.627549373245369,-5.564863531853836,-5.569679205174148,-4.608659949051671,-4.621117652521371,-4.634696805495594,-4.661264814904941,-4.686093238435838,-4.707376155959295,-4.73041543257939,-4.743618225950245,-4.7647727901886725,-4.784892755415488,-4.8033161962360005,-4.821678139769619,-4.838013469781718,-4.854172188652786,-4.871054114009783,test,2017-10-26
HSY,The Hershey Company,2017,10,26,The Hershey Company_20171026,-5.893052386743772,-5.742592990413411,-5.6155797041647295,-5.233156992503008,-4.964061859626995,-4.668439584417916,-4.626188100364391,-4.595261967157938,-4.635698815563628,-4.679051438024419,-4.68608504703174,-4.671609330062008,-4.470841186217099,-4.428431428446522,-4.439910307181887,-4.464064774273359,-4.460428101775261,-4.477998106242289,-4.487499938392446,-4.50512361099645,-4.507389703333828,-4.528322474035472,-4.549565028485056,-4.568641642272588,-4.55909256928876,-4.574741119164012,-4.588423499126892,-4.600722527301167,-4.609998907919233,-5.387260573614338,-5.5103475594768,-5.6315629378221885,-5.5980807196559885,-5.587723108025265,-5.639020654772677,-5.315528202682779,-5.359380759942017,-5.348212317387389,-5.34190214110602,-5.205445328506623,-5.1773633634865925,-5.207678139225684,-5.197556690881228,-5.203426590149942,-5.120996699602991,-5.143015601149912,-5.05743186671937,-5.07282279989085,-5.048076453135566,-5.066650654364292,-5.085414376891952,-5.046651876913197,-5.033673919959913,-5.016827132375919,-5.0323202082067136,-5.033509487087152,-5.000948981517568,-5.017715009946223,test,2017-10-26
CMS,CMS Energy,2017,10,26,CMS Energy_20171026,-4.981874888241503,-4.775982398485642,-4.78903866721625,-4.829001111574712,-4.915156594224307,-4.976163682654809,-4.771939646954519,-4.829918634637071,-4.882418047980564,-4.919420832134088,-4.949609171809021,-4.840857415913279,-4.811044183143365,-4.833840975469824,-4.764679752375118,-4.779586061063535,-4.8079098240135005,-4.829292373690066,-4.8544048778376485,-4.871434765743668,-4.890912447410479,-4.9076232589637865,-4.9227563009066015,-4.9330876832766855,-4.951995693809399,-4.929633486709328,-4.947649783862822,-4.963706338224491,-4.974017465685731,-4.987208993503375,-5.156859148840688,-5.295023680640745,-5.154681290209772,-5.244669666617376,-5.183827080411848,-5.213029767455428,-5.2286223593402905,-5.197980333769608,-5.192647159334404,-5.131005214112939,-5.1693436830395845,-5.14506967629651,-5.177817301376446,-5.133107123470577,-5.048257400560875,-5.076808452391613,-5.099247271221682,-5.124498351439129,-4.984786255395559,-4.99850173122856,-4.949088642591738,-4.895647393247017,-4.9156727483085305,-4.915356530462259,-4.923791221794038,-4.932564595994669,-4.950021191257387,-4.945495307152175,test,2017-10-26
IVZ,Invesco Ltd.,2017,10,26,Invesco Ltd._20171026,-4.8256348824766215,-4.882593575167877,-4.799439461955114,-4.5041028253637645,-4.591724638499684,-4.668798383462766,-4.7318355800813166,-4.752150511931497,-4.804268070454166,-4.832844699717397,-4.861639219461788,-4.891810265638344,-4.9109132408535805,-4.913633243894365,-4.815062863265468,-4.731214036652597,-4.742559666274731,-4.7398514163116365,-4.764599268793831,-4.779065490910459,-4.634860239598884,-4.653795680716573,-4.673304503032751,-4.692947879846281,-4.634825391194678,-4.644522302737197,-4.632354121768225,-4.6423713599574254,-4.647017096991946,-4.642758177149814,-4.824395231181393,-4.594863091291017,-4.699518256724874,-4.577207741837297,-4.6256659884741245,-4.687977260731847,-4.721766613143697,-4.772599364331289,-4.808751751723475,-4.814953117104912,-4.847012107894572,-4.878391247004728,-4.9045385741337615,-4.909042997502704,-4.928128402272947,-4.887604640938496,-4.765748006420695,-4.773247493772059,-4.78720579870702,-4.790825573255487,-4.8110813148249045,-4.759445123471862,-4.779744273070955,-4.790590930896548,-4.808781834018669,-4.8130310964959495,-4.824191760208177,-4.839868047294097,test,2017-10-26
WDC,Western Digital,2017,10,26,Western Digital_20171026,-5.274236751170653,-3.541033450236524,-3.684857227332559,-3.788510943332629,-3.837482738364892,-3.885708546070201,-3.9076828849036622,-3.9306729842453616,-3.97405546206673,-3.987774991171463,-4.028138280162625,-3.9299621196262216,-3.945576172384528,-3.973761212349765,-4.006004654647774,-4.033032427290666,-4.0419914724761,-4.067597608172504,-4.092148788593994,-3.818156617514947,-3.840137676645469,-3.687284722127662,-3.692065079344815,-3.708432996006087,-3.710072446231412,-3.711213961761304,-3.728807171348155,-3.7428056632508095,-3.7051671183274113,-5.862199276518933,-4.532801881670569,-4.620108998029632,-4.701078980325615,-4.739022979578633,-4.6398912558158685,-4.620464815776312,-4.418231931377429,-4.4708560560054025,-4.503897777107686,-4.435028246622876,-4.473955612286468,-4.5110083137774994,-4.505411376803374,-4.490402742007363,-4.506353897923606,-4.286288187262636,-4.310828435350622,-4.29543008614371,-4.223956187547725,-4.247043535249087,-4.266068180620147,-4.2750964416582855,-4.282275861426168,-4.160707390611938,-4.1733133397119095,-4.186796428015543,-4.133172480358721,-4.150115827527928,test,2017-10-26
VRSN,Verisign Inc.,2017,10,26,Verisign Inc._20171026,-5.077538122978591,-5.110461784509787,-4.684226565909193,-4.761405141034434,-4.776336067406199,-4.695505965950255,-4.719554418555921,-4.735131694074586,-4.766310236637383,-4.809145331483632,-4.7627253921770265,-4.801356862548767,-4.80441674205134,-4.638740192683499,-4.664009610381432,-4.662455904995891,-4.684891572073282,-4.701181674196612,-4.699789946911493,-4.717382764983491,-4.7359975305622894,-4.63165529961484,-4.652742599892961,-4.670532275680204,-4.586046418051566,-4.603987407469369,-4.621776198273992,-4.638065917565868,-4.655005905753908,-4.652074186794255,-4.747923375178378,-4.7343064481798365,-4.754243343577829,-4.756952241499638,-4.830075404973683,-4.887369821442503,-4.939936986455809,-4.986806956471048,-5.030385733471331,-4.897206080393492,-4.9372110817322525,-4.900697560996914,-4.9258091259093,-4.938173575473896,-4.864636355913162,-4.893193390883863,-4.900498427094872,-4.901285050875267,-4.9208932476053855,-4.924751100911359,-4.8752358492815,-4.8429173722670456,-4.862121960414156,-4.8770459569278986,-4.89428012539051,-4.902395720078716,-4.897800658965503,-4.914571389507927,test,2017-10-26
WEC,Wec Energy Group Inc,2017,10,26,Wec Energy Group Inc_20171026,-4.977875050853082,-5.157052523868392,-5.140206617005314,-4.982204080610365,-4.9873291362392935,-4.934266541221072,-4.930668036691491,-4.9811334915919785,-5.033426418566772,-5.0443398746306976,-4.937725439640603,-4.827945977803218,-4.763157342239519,-4.795834529914666,-4.7805429829390365,-4.802704096596711,-4.8296462654920775,-4.85667943584311,-4.879530271449141,-4.901992147727178,-4.924927051545547,-4.942659692906021,-4.962759809413384,-4.964988160523457,-4.950008800722299,-4.955699824383983,-4.972714339079913,-4.985909657250911,-5.0006819384210015,-7.554481287466181,-7.753836991260629,-6.461832355992434,-5.23362281578838,-5.324670115357321,-5.355521088497249,-5.359973867152271,-5.2034352062026885,-5.089194567644699,-5.1367532872668,-5.1796022282486245,-5.202080961725038,-5.238604606586669,-5.260540088287564,-5.199421948283555,-5.175023514627392,-5.120855468681137,-5.085805298829231,-5.110271581428799,-4.94173733197704,-4.942114782832118,-4.936973795559043,-4.899581161274607,-4.910396348433168,-4.901488280138904,-4.897309164808808,-4.886342772100928,-4.900098697699346,-4.889213601965191,test,2017-10-26
CME,CME Group Inc.,2017,10,26,CME Group Inc._20171026,-4.743093539755302,-4.777529044245523,-4.797294090870907,-4.229728400372337,-4.301042662806257,-4.267625045820087,-4.322551306080837,-4.381332842094493,-4.432311273759916,-4.478299352953306,-4.449158423797671,-4.488215747580347,-4.515703081733504,-4.549685129466045,-4.571915875411348,-4.536976671579373,-4.56405080270389,-4.577924906358018,-4.60251192593636,-4.626856854717229,-4.566760092020108,-4.540710256359311,-4.550204212658551,-4.566958941380425,-4.555736351245847,-4.547020011220722,-4.565199731922028,-4.579966761184348,-4.5967515449114975,-6.7377045895129966,-6.829759635040016,-6.136698076969477,-5.555370814597708,-5.5219825357817065,-5.426315970467177,-5.407501051642977,-5.46619037839113,-5.399698443731707,-5.437070790967916,-5.457827952430767,-5.370326968393623,-5.380996890865712,-5.266432132718526,-5.294920028603341,-5.248773183171999,-5.237717024701783,-5.264431625535286,-5.193832642060818,-5.1316803289421165,-5.101568609352968,-5.123081095627624,-5.139611046739272,-5.160021419482656,-5.062165098496838,-5.0761104875390135,-5.094097322086474,-5.089727449268544,-5.071686550937213,test,2017-10-26
RTN,Raytheon Co.,2017,10,26,Raytheon Co._20171026,-6.031261395617928,-5.29991371982951,-5.389731905599911,-4.59672026623591,-4.686423151704121,-4.750292579342708,-4.730751229509582,-4.786444824878285,-4.629889352354653,-4.674729399107759,-4.7127267728030535,-4.745013319175914,-4.760447520328144,-4.771016096412531,-4.771936087325472,-4.791024480440557,-4.745773224568295,-4.753466085988131,-4.777537725135362,-4.7987780812983125,-4.796513466112218,-4.81654561125673,-4.793901394009334,-4.6652593589861056,-4.669938842727079,-4.66847196143453,-4.677110750273673,-4.690847969994424,-4.6901695842731925,-8.750668894195437,-8.100183183993133,-5.4484013660239485,-5.461605527237232,-5.243711682804388,-5.3191148155551735,-5.346028954045461,-5.316934495997988,-5.228839440442284,-5.275739910406951,-5.307139962407085,-5.346696549875638,-5.377475426455279,-5.397638820694152,-5.39442765254089,-5.4124900491042105,-5.407416959817172,-5.2537737846891055,-5.260676618990754,-5.281122405284171,-5.293224128498836,-5.279645821918517,-5.293088426610522,-5.313472650334632,-5.292131854381423,-5.3088127420319084,-5.320042771038768,-5.320271151429539,-5.3306236906680695,test,2017-10-26
mat,Mattel Inc.,2017,10,26,Mattel Inc._20171026,-2.292675314598949,-2.3401171593368346,-2.4800613758517365,-2.590194962636821,-2.662790373173185,-2.7345551846207607,-2.7948738635949986,-2.8341474905301944,-2.834712376690624,-2.8404568037710627,-2.519848013509613,-2.552060068584613,-2.5840950315710414,-2.6160692167010446,-2.647591220649126,-2.6770639638922287,-2.702094736292912,-2.7290907384945733,-2.7499423376527155,-2.7702929495099298,-2.7930338436893427,-2.81472704088234,-2.835575606145641,-2.8334117332782034,-2.848028549031452,-2.8483508307503773,-2.8520865495035084,-2.8686073389179074,-2.882509974536103,-5.636903191377069,-4.187370944112131,-4.136207793278322,-4.1443996147483775,-4.22812731129784,-4.28003576959917,-4.3433004900324805,-4.370823871008953,-4.422873509567402,-4.434059824801869,-4.468730874560108,-4.504196422995757,-4.541237725218183,-4.5487134472847,-4.577280298202492,-4.503693940544629,-4.5219301930855895,-4.3672524738599625,-4.3925004578585565,-4.416859611210515,-4.397888215977309,-4.40370866674504,-4.279840419712803,-4.299836372903957,-4.3178556210231696,-4.3242545871721765,-4.039686012439579,-4.057000280593161,-4.060845796424761,test,2017-10-26
XOM,Exxon Mobil Corp.,2017,10,27,Exxon Mobil Corp._20171027,-9.01311548350092,-5.532281092298772,-5.525159004845992,-5.558786938483891,-5.3732636880499935,-5.435638346483133,-5.498412216594216,-5.439129835671903,-5.46071580122425,-5.5074384765582645,-5.416877613254903,-5.239246515511276,-5.226896036961763,-5.2572068895642206,-5.24894126739575,-5.244783547958448,-5.255092792204227,-5.256874813609271,-5.275118696121722,-5.244373496186747,-5.2171393801280725,-5.131617367696592,-5.150875653738307,-5.170640396756959,-5.14937326655343,-5.139371464998532,-5.151005706794916,-5.1674196916581785,-5.173734042461772,-5.626643407247755,-5.740140844633922,-5.879069508616746,-5.862097668580358,-5.913528965053373,-5.863962185455028,-5.924048139517249,-5.878979586120148,-5.914203926919429,-5.897637298716787,-5.888280898070719,-5.9159194433033,-5.921461340913554,-5.839959231061434,-5.8624055188589965,-5.889724611345907,-5.917806731392398,-5.845080890013706,-5.835286838049715,-5.688552709830002,-5.655307574420625,-5.666158010984244,-5.486094099426077,-5.504077114062843,-5.420107492232003,-5.431965679419347,-5.450130763096497,-5.466248892119366,-5.48053163715238,test,2017-10-27
VTR,Ventas Inc,2017,10,27,Ventas Inc_20171027,-4.609921743607222,-4.797219563144668,-4.807227137620694,-4.916357737148783,-4.966432011018065,-5.0431755342581575,-5.1089276901773815,-5.163021103798467,-5.206150142165871,-5.234695219258251,-5.161044565923182,-5.0238191248435085,-5.060806277520316,-5.082282769314593,-5.099448292818253,-5.1294200847804685,-5.151142730313556,-5.156571233690697,-5.044647079327857,-5.054838369901306,-5.05591203900372,-5.075815103821573,-5.03167850219558,-4.711637087090928,-4.730577995434999,-4.745722059244644,-4.748078037871612,-4.761809681691507,-4.778736661000911,-7.317419405109242,-6.017046793439517,-6.1572509087497584,-5.6598526824736775,-5.734104314303059,-5.5180409746057615,-5.470336496777314,-5.528040517240784,-5.393878129245518,-5.413045411437718,-5.456073159993918,-5.486947785224499,-5.513590534665121,-5.529554250865041,-5.54445640420886,-5.566560084458359,-5.593721677438882,-5.263450242543512,-5.288276770881565,-5.256277712090714,-5.157466708180146,-5.172549393236234,-5.101359807235387,-4.961640318601408,-4.974647535089275,-4.991617038927323,-4.9968140150810605,-5.011672578751491,-4.9893108896658935,test,2017-10-27
